"run","variable"
"withheld_202002_forest_FALSE","Q551_Q559R7"
"withheld_202002_forest_FALSE","Q551_Q559R8"
"withheld_202002_forest_FALSE","Q551_Q559R9"
"withheld_202002_forest_FALSE","Q560R1"
"withheld_202002_forest_FALSE","Q560R2"
"withheld_202002_forest_FALSE","Q560R3"
"withheld_202002_forest_FALSE","Q560R5"
"withheld_202002_forest_FALSE","Q560R6"
"withheld_202002_forest_FALSE","Q560R7"
"withheld_202002_forest_FALSE","Q560R8"
"withheld_202002_forest_FALSE","Q561"
"withheld_202002_forest_FALSE","Q562"
"withheld_202002_forest_FALSE","Q563_Q572R1"
"withheld_202002_forest_FALSE","Q563_Q572R2"
"withheld_202002_forest_FALSE","Q563_Q572R3"
"withheld_202002_forest_FALSE","Q563_Q572R4"
"withheld_202002_forest_FALSE","Q563_Q572R5"
"withheld_202002_forest_FALSE","Q563_Q572R6"
"withheld_202002_forest_FALSE","Q563_Q572R7"
"withheld_202002_forest_FALSE","Q563_Q572R8"
"withheld_202002_forest_FALSE","Q563_Q572R9"
"withheld_202002_forest_FALSE","Q563_Q572R10"
"withheld_202002_forest_FALSE","Q573"
"withheld_202002_forest_FALSE","Q574"
"withheld_202002_forest_FALSE","Q582"
"withheld_202002_forest_FALSE","Q583"
"withheld_202002_forest_FALSE","Q584"
"withheld_202002_forest_FALSE","Q585_Q590R1"
"withheld_202002_forest_FALSE","Q585_Q590R2"
"withheld_202002_forest_FALSE","Q585_Q590R3"
"withheld_202002_forest_FALSE","Q585_Q590R4"
"withheld_202002_forest_FALSE","Q585_Q590R5"
"withheld_202002_forest_FALSE","Q585_Q590R6"
"withheld_202002_forest_FALSE","Q591_Q596R1"
"withheld_202002_forest_FALSE","Q591_Q596R2"
"withheld_202002_forest_FALSE","Q591_Q596R3"
"withheld_202002_forest_FALSE","Q591_Q596R4"
"withheld_202002_forest_FALSE","Q591_Q596R5"
"withheld_202002_forest_FALSE","Q591_Q596R6"
"withheld_202002_forest_FALSE","Q597_Q602R1"
"withheld_202002_forest_FALSE","Q597_Q602R2"
"withheld_202002_forest_FALSE","Q597_Q602R3"
"withheld_202002_forest_FALSE","Q597_Q602R4"
"withheld_202002_forest_FALSE","Q597_Q602R5"
"withheld_202002_forest_FALSE","Q597_Q602R6"
"withheld_202002_forest_FALSE","Q603R1"
"withheld_202002_forest_FALSE","Q603R2"
"withheld_202002_forest_FALSE","Q603R3"
"withheld_202002_forest_FALSE","Q603R4"
"withheld_202002_forest_FALSE","Q603R5"
"withheld_202002_forest_FALSE","Q603R6"
"withheld_202002_forest_FALSE","Q603R7"
"withheld_202002_forest_FALSE","Q603R8"
"withheld_202002_forest_FALSE","Q603R9"
"withheld_202002_forest_FALSE","Q603R10"
"withheld_202002_forest_FALSE","Q604_Q605R1"
"withheld_202002_forest_FALSE","Q604_Q605R2"
"withheld_202002_forest_FALSE","Q606R1"
"withheld_202002_forest_FALSE","Q606R2"
"withheld_202002_forest_FALSE","Q606R3"
"withheld_202002_forest_FALSE","Q606R4"
"withheld_202002_forest_FALSE","Q606R5"
"withheld_202002_forest_FALSE","Q606R6"
"withheld_202002_forest_FALSE","Q607_Q610R1"
"withheld_202002_forest_FALSE","Q607_Q610R2"
"withheld_202002_forest_FALSE","Q607_Q610R3"
"withheld_202002_forest_FALSE","Q607_Q610R4"
"withheld_202002_forest_FALSE","Q611"
"withheld_202002_forest_FALSE","Q613"
"withheld_202002_forest_FALSE","Q616_Q618R1"
"withheld_202002_forest_FALSE","Q616_Q618R2"
"withheld_202002_forest_FALSE","Q616_Q618R3"
"withheld_202002_forest_FALSE","Q619_Q626R1"
"withheld_202002_forest_FALSE","Q619_Q626R2"
"withheld_202002_forest_FALSE","Q619_Q626R3"
"withheld_202002_forest_FALSE","Q619_Q626R4"
"withheld_202002_forest_FALSE","Q619_Q626R5"
"withheld_202002_forest_FALSE","Q619_Q626R6"
"withheld_202002_forest_FALSE","Q619_Q626R7"
"withheld_202002_forest_FALSE","Q619_Q626R8"
"withheld_202002_forest_FALSE","Q627"
"withheld_202002_forest_FALSE","Q628"
"withheld_202002_forest_FALSE","Q629R1"
"withheld_202002_forest_FALSE","Q629R2"
"withheld_202002_forest_FALSE","Q629R3"
"withheld_202002_forest_FALSE","Q629R4"
"withheld_202002_forest_FALSE","Q629R5"
"withheld_202002_forest_FALSE","Q629R6"
"withheld_202002_forest_FALSE","Q629R7"
"withheld_202002_forest_FALSE","Q630_Q632R1"
"withheld_202002_forest_FALSE","Q630_Q632R2"
"withheld_202002_forest_FALSE","Q630_Q632R3"
"withheld_202002_forest_FALSE","Q633"
"withheld_202002_forest_FALSE","Q639"
"withheld_202002_forest_FALSE","Q640_Q645R1"
"withheld_202002_forest_FALSE","Q640_Q645R2"
"withheld_202002_forest_FALSE","Q640_Q645R3"
"withheld_202002_forest_FALSE","Q640_Q645R4"
"withheld_202002_forest_FALSE","Q640_Q645R5"
"withheld_202002_forest_FALSE","Q640_Q645R6"
"withheld_202002_forest_FALSE","Q646_Q651R1"
"withheld_202002_forest_FALSE","Q646_Q651R2"
"withheld_202002_forest_FALSE","Q646_Q651R3"
"withheld_202002_forest_FALSE","Q646_Q651R4"
"withheld_202002_forest_FALSE","Q646_Q651R5"
"withheld_202002_forest_FALSE","Q652_Q658R1"
"withheld_202002_forest_FALSE","Q652_Q658R2"
"withheld_202002_forest_FALSE","Q652_Q658R3"
"withheld_202002_forest_FALSE","Q652_Q658R4"
"withheld_202002_forest_FALSE","Q652_Q658R5"
"withheld_202002_forest_FALSE","Q652_Q658R6"
"withheld_202002_forest_FALSE","Q652_Q658R7"
"withheld_202002_forest_FALSE","Q659R1"
"withheld_202002_forest_FALSE","Q659R2"
"withheld_202002_forest_FALSE","Q659R3"
"withheld_202002_forest_FALSE","Q659R4"
"withheld_202002_forest_FALSE","Q659R5"
"withheld_202002_forest_FALSE","Q659R6"
"withheld_202002_forest_FALSE","Q659R7"
"withheld_202002_forest_FALSE","Q659R8"
"withheld_202002_forest_FALSE","Q660"
"withheld_202002_forest_FALSE","Q661"
"withheld_202002_forest_FALSE","Q662R1"
"withheld_202002_forest_FALSE","Q662R2"
"withheld_202002_forest_FALSE","Q662R3"
"withheld_202002_forest_FALSE","Q662R4"
"withheld_202002_forest_FALSE","Q662R5"
"withheld_202002_forest_FALSE","Q662R6"
"withheld_202002_forest_FALSE","Q663_Q666R1"
"withheld_202002_forest_FALSE","Q663_Q666R2"
"withheld_202002_forest_FALSE","Q663_Q666R3"
"withheld_202002_forest_FALSE","Q663_Q666R4"
"withheld_202002_forest_FALSE","Q667_Q671R1"
"withheld_202002_forest_FALSE","Q667_Q671R2"
"withheld_202002_forest_FALSE","Q667_Q671R3"
"withheld_202002_forest_FALSE","Q667_Q671R4"
"withheld_202002_forest_FALSE","Q667_Q671R5"
"withheld_202002_forest_FALSE","Q672"
"withheld_202002_forest_FALSE","Q673"
"withheld_202002_forest_FALSE","Q674R1"
"withheld_202002_forest_FALSE","Q675"
"withheld_202002_forest_FALSE","Q676_Q678R1"
"withheld_202002_forest_FALSE","Q676_Q678R2"
"withheld_202002_forest_FALSE","Q676_Q678R3"
"withheld_202002_forest_FALSE","Q679_Q682R1"
"withheld_202002_forest_FALSE","Q679_Q682R2"
"withheld_202002_forest_FALSE","Q679_Q682R3"
"withheld_202002_forest_FALSE","Q679_Q682R4"
"withheld_202002_forest_FALSE","Q683"
"withheld_202002_forest_FALSE","Q685"
"withheld_202002_forest_FALSE","Q686"
"withheld_202002_forest_FALSE","Q687"
"withheld_202002_forest_FALSE","Q688"
"withheld_202002_forest_FALSE","Q689"
"withheld_202002_forest_FALSE","Q690"
"withheld_202002_forest_FALSE","Q691"
"withheld_202002_forest_FALSE","Q692"
"withheld_202002_forest_FALSE","Q693_Q700R1"
"withheld_202002_forest_FALSE","Q693_Q700R2"
"withheld_202002_forest_FALSE","Q693_Q700R3"
"withheld_202002_forest_FALSE","Q693_Q700R4"
"withheld_202002_forest_FALSE","Q693_Q700R5"
"withheld_202002_forest_FALSE","Q693_Q700R6"
"withheld_202002_forest_FALSE","Q693_Q700R7"
"withheld_202002_forest_FALSE","Q693_Q700R8"
"withheld_202002_forest_FALSE","Q701_Q705R1"
"withheld_202002_forest_FALSE","Q701_Q705R2"
"withheld_202002_forest_FALSE","Q701_Q705R3"
"withheld_202002_forest_FALSE","Q701_Q705R4"
"withheld_202002_forest_FALSE","Q701_Q705R5"
"withheld_202002_forest_FALSE","Q706_Q708R1"
"withheld_202002_forest_FALSE","Q706_Q708R2"
"withheld_202002_forest_FALSE","Q706_Q708R3"
"withheld_202002_forest_FALSE","Q709_712R1"
"withheld_202002_forest_FALSE","Q709_712R2"
"withheld_202002_forest_FALSE","Q709_712R3"
"withheld_202002_forest_FALSE","Q709_712R4"
"withheld_202002_forest_FALSE","Q713"
"withheld_202002_forest_FALSE","Q714"
"withheld_202002_forest_FALSE","Q715_718R1"
"withheld_202002_forest_FALSE","Q715_718R2"
"withheld_202002_forest_FALSE","Q715_718R3"
"withheld_202002_forest_FALSE","Q715_718R4"
"withheld_202002_forest_FALSE","Q719"
"withheld_202002_forest_FALSE","Q720_Q722R1"
"withheld_202002_forest_FALSE","Q720_Q722R2"
"withheld_202002_forest_FALSE","Q720_Q722R3"
"withheld_202002_forest_FALSE","Q723_Q725R1"
"withheld_202002_forest_FALSE","Q723_Q725R2"
"withheld_202002_forest_FALSE","Q723_Q725R3"
"withheld_202002_forest_FALSE","Q726"
"withheld_202002_forest_FALSE","Q727_Q731R1"
"withheld_202002_forest_FALSE","Q727_Q731R2"
"withheld_202002_forest_FALSE","Q727_Q731R3"
"withheld_202002_forest_FALSE","Q727_Q731R4"
"withheld_202002_forest_FALSE","Q727_Q731R5"
"withheld_202002_forest_FALSE","Q732_Q737R1"
"withheld_202002_forest_FALSE","Q732_Q737R2"
"withheld_202002_forest_FALSE","Q732_Q737R3"
"withheld_202002_forest_FALSE","Q732_Q737R4"
"withheld_202002_forest_FALSE","Q732_Q737R5"
"withheld_202002_forest_FALSE","Q732_Q737R6"
"withheld_202002_forest_FALSE","Q738_Q740R1"
"withheld_202002_forest_FALSE","Q738_Q740R2"
"withheld_202002_forest_FALSE","Q738_Q740R3"
"withheld_202002_forest_FALSE","Q741"
"withheld_202002_forest_FALSE","Q742"
"withheld_202002_forest_FALSE","Q746A"
"withheld_202002_forest_FALSE","Q746B"
"withheld_202002_forest_FALSE","Q747"
"withheld_202002_forest_FALSE","Q748"
"withheld_202002_forest_FALSE","Q749"
"withheld_202002_forest_FALSE","Q750R1"
"withheld_202002_forest_FALSE","Q750R2"
"withheld_202002_forest_FALSE","Q750R3"
"withheld_202002_forest_FALSE","Q750R4"
"withheld_202002_forest_FALSE","Q750R5"
"withheld_202002_forest_FALSE","Q750R6"
"withheld_202002_forest_FALSE","Q750R7"
"withheld_202002_forest_FALSE","Q751R1"
"withheld_202002_forest_FALSE","Q751R2"
"withheld_202002_forest_FALSE","Q751R3"
"withheld_202002_forest_FALSE","Q751R4"
"withheld_202002_forest_FALSE","Q751R5"
"withheld_202002_forest_FALSE","Q752"
"withheld_202002_forest_FALSE","Q753"
"withheld_202002_forest_FALSE","Q754_Q762R1C1"
"withheld_202002_forest_FALSE","Q754_Q762R1C2"
"withheld_202002_forest_FALSE","Q754_Q762R1C3"
"withheld_202002_forest_FALSE","Q754_Q762R2C1"
"withheld_202002_forest_FALSE","Q754_Q762R2C2"
"withheld_202002_forest_FALSE","Q754_Q762R2C3"
"withheld_202002_forest_FALSE","Q754_Q762R3C1"
"withheld_202002_forest_FALSE","Q754_Q762R3C2"
"withheld_202002_forest_FALSE","Q754_Q762R3C3"
"withheld_202002_forest_FALSE","Q754_Q762R4C1"
"withheld_202002_forest_FALSE","Q754_Q762R4C2"
"withheld_202002_forest_FALSE","Q754_Q762R4C3"
"withheld_202002_forest_FALSE","Q754_Q762R5C1"
"withheld_202002_forest_FALSE","Q754_Q762R5C2"
"withheld_202002_forest_FALSE","Q754_Q762R5C3"
"withheld_202002_forest_FALSE","Q754_Q762R6C1"
"withheld_202002_forest_FALSE","Q754_Q762R6C2"
"withheld_202002_forest_FALSE","Q754_Q762R6C3"
"withheld_202002_forest_FALSE","Q754_Q762R7C1"
"withheld_202002_forest_FALSE","Q754_Q762R7C2"
"withheld_202002_forest_FALSE","Q754_Q762R7C3"
"withheld_202002_forest_FALSE","Q754_Q762R8C1"
"withheld_202002_forest_FALSE","Q754_Q762R8C2"
"withheld_202002_forest_FALSE","Q754_Q762R8C3"
"withheld_202002_forest_FALSE","Q754_Q762R9C1"
"withheld_202002_forest_FALSE","Q754_Q762R9C2"
"withheld_202002_forest_FALSE","Q754_Q762R9C3"
"withheld_202002_forest_FALSE","Q763_Q766R1"
"withheld_202002_forest_FALSE","Q763_Q766R2"
"withheld_202002_forest_FALSE","Q763_Q766R3"
"withheld_202002_forest_FALSE","Q763_Q766R4"
"withheld_202002_forest_FALSE","Q767_Q771R1"
"withheld_202002_forest_FALSE","Q767_Q771R2"
"withheld_202002_forest_FALSE","Q767_Q771R3"
"withheld_202002_forest_FALSE","Q767_Q771R4"
"withheld_202002_forest_FALSE","Q767_Q771R5"
"withheld_202002_forest_FALSE","Q773"
"withheld_202002_forest_FALSE","VQ773"
"withheld_202002_forest_FALSE","Q774"
"withheld_202002_forest_FALSE","VQ774"
"withheld_202002_forest_FALSE","Q775"
"withheld_202002_forest_FALSE","Q777"
"withheld_202002_forest_FALSE","Q779"
"withheld_202002_forest_FALSE","Q782"
"withheld_202002_forest_FALSE","Q785"
"withheld_202002_forest_FALSE","Q788"
"withheld_202002_forest_FALSE","Q790"
"withheld_202002_forest_FALSE","Q793R1"
"withheld_202002_forest_FALSE","Q793R2"
"withheld_202002_forest_FALSE","Q793R3"
"withheld_202002_forest_FALSE","Q793R4"
"withheld_202002_forest_FALSE","Q793R5"
"withheld_202002_forest_FALSE","Q794R1"
"withheld_202002_forest_FALSE","Q794R2"
"withheld_202002_forest_FALSE","Q794R3"
"withheld_202002_forest_FALSE","Q794R4"
"withheld_202002_forest_FALSE","Q794R5"
"withheld_202002_forest_FALSE","Q794R6"
"withheld_202002_forest_FALSE","Q795"
"withheld_202002_forest_FALSE","Q796R1"
"withheld_202002_forest_FALSE","Q796R2"
"withheld_202002_forest_FALSE","Q796R3"
"withheld_202002_forest_FALSE","Q796R4"
"withheld_202002_forest_FALSE","Q796R5"
"withheld_202002_forest_FALSE","Q797R1"
"withheld_202002_forest_FALSE","Q797R2"
"withheld_202002_forest_FALSE","Q797R3"
"withheld_202002_forest_FALSE","Q797R4"
"withheld_202002_forest_FALSE","Q797R5"
"withheld_202002_forest_FALSE","Q797R6"
"withheld_202002_forest_FALSE","Q797R9"
"withheld_202002_forest_FALSE","Q797R10"
"withheld_202002_forest_FALSE","Q798R1"
"withheld_202002_forest_FALSE","Q798R2"
"withheld_202002_forest_FALSE","Q798R3"
"withheld_202002_forest_FALSE","Q798R4"
"withheld_202002_forest_FALSE","Q798R5"
"withheld_202002_forest_FALSE","Q798R6"
"withheld_202002_forest_FALSE","Q798R7"
"withheld_202002_forest_FALSE","Q798R8"
"withheld_202002_forest_FALSE","Q798R9"
"withheld_202002_forest_FALSE","Q798R10"
"withheld_202002_forest_FALSE","Q799R1C1"
"withheld_202002_forest_FALSE","Q799R2C1"
"withheld_202002_forest_FALSE","Q799R3C1"
"withheld_202002_forest_FALSE","Q799R4C1"
"withheld_202002_forest_FALSE","Q799R5C1"
"withheld_202002_forest_FALSE","Q799R6C1"
"withheld_202002_forest_FALSE","Q799R7C1"
"withheld_202002_forest_FALSE","Q799R8C1"
"withheld_202002_forest_FALSE","Q800R1C1"
"withheld_202002_forest_FALSE","Q800R2C1"
"withheld_202002_forest_FALSE","Q800R3C1"
"withheld_202002_forest_FALSE","Q800R4C1"
"withheld_202002_forest_FALSE","Q800R5C1"
"withheld_202002_forest_FALSE","Q800R6C1"
"withheld_202002_forest_FALSE","Q800R7C1"
"withheld_202002_forest_FALSE","Q800R8C1"
"withheld_202002_forest_FALSE","Q801"
"withheld_202002_forest_FALSE","Q802"
"withheld_202002_forest_FALSE","Q803"
"withheld_202002_forest_FALSE","Q804"
"withheld_202002_forest_FALSE","Q805"
"withheld_202002_forest_FALSE","Q806"
"withheld_202002_forest_FALSE","Q808"
"withheld_202002_forest_FALSE","Q809"
"withheld_202002_forest_FALSE","Q810"
"withheld_202002_forest_FALSE","Q811"
"withheld_202002_forest_FALSE","Q812"
"withheld_202002_forest_FALSE","Q813"
"withheld_202002_forest_FALSE","Q814"
"withheld_202002_forest_FALSE","Q815"
"withheld_202002_forest_FALSE","Q816"
"withheld_202002_forest_FALSE","Q818"
"withheld_202002_forest_FALSE","Q819"
"withheld_202002_forest_FALSE","Q820"
"diagnostic_202003_forest_FALSE","S1"
"diagnostic_202003_forest_FALSE","S2_RACER1"
"diagnostic_202003_forest_FALSE","S2_RACER3"
"diagnostic_202003_forest_FALSE","S2_RACE_PRIME"
"diagnostic_202003_forest_FALSE","S2_NATIVER1"
"diagnostic_202003_forest_FALSE","S2_NATIVER2"
"diagnostic_202003_forest_FALSE","S2_NATIVER3"
"diagnostic_202003_forest_FALSE","S2_NATIVER4"
"diagnostic_202003_forest_FALSE","S2_NATIVER5"
"diagnostic_202003_forest_FALSE","S2_AFROLATR1"
"diagnostic_202003_forest_FALSE","S2_AFROLATR2"
"diagnostic_202003_forest_FALSE","S2_AFROLATR3"
"diagnostic_202003_forest_FALSE","S2_AFROLATR4"
"diagnostic_202003_forest_FALSE","S2_AFROLATR5"
"diagnostic_202003_forest_FALSE","S3"
"diagnostic_202003_forest_FALSE","S3B"
"diagnostic_202003_forest_FALSE","S3C"
"diagnostic_202003_forest_FALSE","S4"
"diagnostic_202003_forest_FALSE","S5"
"diagnostic_202003_forest_FALSE","S7"
"diagnostic_202003_forest_FALSE","S10"
"diagnostic_202003_forest_FALSE","S10_MEX"
"diagnostic_202003_forest_FALSE","S11"
"diagnostic_202003_forest_FALSE","S2_M"
"diagnostic_202003_forest_FALSE","S13"
"diagnostic_202003_forest_FALSE","S14"
"diagnostic_202003_forest_FALSE","Q58R1"
"diagnostic_202003_forest_FALSE","Q58R2"
"diagnostic_202003_forest_FALSE","Q58R3"
"diagnostic_202003_forest_FALSE","Q58R4"
"diagnostic_202003_forest_FALSE","Q58R5"
"diagnostic_202003_forest_FALSE","Q58R6"
"diagnostic_202003_forest_FALSE","Q58R7"
"diagnostic_202003_forest_FALSE","Q58R8"
"diagnostic_202003_forest_FALSE","Q58R9"
"diagnostic_202003_forest_FALSE","Q58R10"
"diagnostic_202003_forest_FALSE","Q58R11"
"diagnostic_202003_forest_FALSE","Q58R12"
"diagnostic_202003_forest_FALSE","Q58R13"
"diagnostic_202003_forest_FALSE","Q58R14"
"diagnostic_202003_forest_FALSE","Q58R15"
"diagnostic_202003_forest_FALSE","Q58R16"
"diagnostic_202003_forest_FALSE","Q58R17"
"diagnostic_202003_forest_FALSE","Q1R1"
"diagnostic_202003_forest_FALSE","Q1R2"
"diagnostic_202003_forest_FALSE","Q1R3"
"diagnostic_202003_forest_FALSE","Q1R4"
"diagnostic_202003_forest_FALSE","Q1R5"
"diagnostic_202003_forest_FALSE","Q1R6"
"diagnostic_202003_forest_FALSE","Q1R7"
"diagnostic_202003_forest_FALSE","Q1R8"
"diagnostic_202003_forest_FALSE","Q1R9"
"diagnostic_202003_forest_FALSE","Q1R10"
"diagnostic_202003_forest_FALSE","Q1R11"
"diagnostic_202003_forest_FALSE","Q1R12"
"diagnostic_202003_forest_FALSE","Q1R13"
"diagnostic_202003_forest_FALSE","Q1R14"
"diagnostic_202003_forest_FALSE","Q1R15"
"diagnostic_202003_forest_FALSE","Q1R16"
"diagnostic_202003_forest_FALSE","Q1R17"
"diagnostic_202003_forest_FALSE","Q1R18"
"diagnostic_202003_forest_FALSE","Q1R19"
"diagnostic_202003_forest_FALSE","Q1R20"
"diagnostic_202003_forest_FALSE","Q1R21"
"diagnostic_202003_forest_FALSE","Q1R22"
"diagnostic_202003_forest_FALSE","Q1R23"
"diagnostic_202003_forest_FALSE","Q2R1"
"diagnostic_202003_forest_FALSE","Q2R2"
"diagnostic_202003_forest_FALSE","Q2R3"
"diagnostic_202003_forest_FALSE","Q2R4"
"diagnostic_202003_forest_FALSE","Q2R5"
"diagnostic_202003_forest_FALSE","Q2R6"
"diagnostic_202003_forest_FALSE","Q2R7"
"diagnostic_202003_forest_FALSE","Q2R8"
"diagnostic_202003_forest_FALSE","Q2R9"
"diagnostic_202003_forest_FALSE","Q2R10"
"diagnostic_202003_forest_FALSE","Q13"
"diagnostic_202003_forest_FALSE","Q15"
"diagnostic_202003_forest_FALSE","Q16"
"diagnostic_202003_forest_FALSE","Q17"
"diagnostic_202003_forest_FALSE","Q20"
"diagnostic_202003_forest_FALSE","Q21"
"diagnostic_202003_forest_FALSE","Q22"
"diagnostic_202003_forest_FALSE","Q23"
"diagnostic_202003_forest_FALSE","Q24"
"diagnostic_202003_forest_FALSE","Q25"
"diagnostic_202003_forest_FALSE","Q26"
"diagnostic_202003_forest_FALSE","Q27R1"
"diagnostic_202003_forest_FALSE","Q27R2"
"diagnostic_202003_forest_FALSE","Q27R3"
"diagnostic_202003_forest_FALSE","Q27R4"
"diagnostic_202003_forest_FALSE","Q27R5"
"diagnostic_202003_forest_FALSE","Q27R6"
"diagnostic_202003_forest_FALSE","Q27R7"
"diagnostic_202003_forest_FALSE","Q27R8"
"diagnostic_202003_forest_FALSE","Q27R9"
"diagnostic_202003_forest_FALSE","Q27R10"
"diagnostic_202003_forest_FALSE","Q27R11"
"diagnostic_202003_forest_FALSE","Q27R12"
"diagnostic_202003_forest_FALSE","Q27R13"
"diagnostic_202003_forest_FALSE","Q27R14"
"diagnostic_202003_forest_FALSE","Q27R15"
"diagnostic_202003_forest_FALSE","Q27R16"
"diagnostic_202003_forest_FALSE","Q27R17"
"diagnostic_202003_forest_FALSE","Q27R18"
"diagnostic_202003_forest_FALSE","Q27R19"
"diagnostic_202003_forest_FALSE","Q28R1"
"diagnostic_202003_forest_FALSE","Q28R2"
"diagnostic_202003_forest_FALSE","Q28R3"
"diagnostic_202003_forest_FALSE","Q28R4"
"diagnostic_202003_forest_FALSE","Q28R5"
"diagnostic_202003_forest_FALSE","Q28R6"
"diagnostic_202003_forest_FALSE","Q28R7"
"diagnostic_202003_forest_FALSE","Q28R8"
"diagnostic_202003_forest_FALSE","Q28R9"
"diagnostic_202003_forest_FALSE","Q28R10"
"diagnostic_202003_forest_FALSE","Q28R11"
"diagnostic_202003_forest_FALSE","Q28R12"
"diagnostic_202003_forest_FALSE","Q28R13"
"diagnostic_202003_forest_FALSE","Q28R14"
"diagnostic_202003_forest_FALSE","Q28R15"
"diagnostic_202003_forest_FALSE","Q28R16"
"diagnostic_202003_forest_FALSE","Q28R17"
"diagnostic_202003_forest_FALSE","Q28R18"
"diagnostic_202003_forest_FALSE","Q28R19"
"diagnostic_202003_forest_FALSE","Q29"
"diagnostic_202003_forest_FALSE","Q30"
"diagnostic_202003_forest_FALSE","Q31"
"diagnostic_202003_forest_FALSE","Q32R1"
"diagnostic_202003_forest_FALSE","Q32R2"
"diagnostic_202003_forest_FALSE","Q32R3"
"diagnostic_202003_forest_FALSE","Q32R4"
"diagnostic_202003_forest_FALSE","Q32R5"
"diagnostic_202003_forest_FALSE","Q32R6"
"diagnostic_202003_forest_FALSE","Q32R7"
"diagnostic_202003_forest_FALSE","Q32R8"
"diagnostic_202003_forest_FALSE","Q32R9"
"diagnostic_202003_forest_FALSE","Q33R1"
"diagnostic_202003_forest_FALSE","Q33R2"
"diagnostic_202003_forest_FALSE","Q33R3"
"diagnostic_202003_forest_FALSE","Q33R4"
"diagnostic_202003_forest_FALSE","Q33R5"
"diagnostic_202003_forest_FALSE","Q38R1"
"diagnostic_202003_forest_FALSE","Q38R2"
"diagnostic_202003_forest_FALSE","Q38R3"
"diagnostic_202003_forest_FALSE","Q38R4"
"diagnostic_202003_forest_FALSE","Q39R1"
"diagnostic_202003_forest_FALSE","Q39R2"
"diagnostic_202003_forest_FALSE","Q39R3"
"diagnostic_202003_forest_FALSE","Q39R4"
"diagnostic_202003_forest_FALSE","Q39R5"
"diagnostic_202003_forest_FALSE","Q39R6"
"diagnostic_202003_forest_FALSE","Q39R7"
"diagnostic_202003_forest_FALSE","Q40"
"diagnostic_202003_forest_FALSE","Q41R1"
