"run","item","variable","response","n","weight_sum","mean_shap","positive_share"
"withheld_202002_forest_FALSE","Q58","Q58R13","(0) NO TO: Spiritual but not religious",487,411.205752074717,-0.000259027897653086,0.203380601676159
"withheld_202002_forest_FALSE","Q58","Q58R13","(1) Spiritual but not religious",34,24.3707872331142,-1.50583632962408e-05,0.336107150222627
"withheld_202002_forest_FALSE","Q58","Q58R14","(0) NO TO: Atheist",491,415.473098233341,-0.000243689230148852,0.215343767061125
"withheld_202002_forest_FALSE","Q58","Q58R14","(1) Atheist",30,20.1034410744904,-0.000280271728298791,0.117041009069764
"withheld_202002_forest_FALSE","Q58","Q58R15","(0) NO TO: Agnostic",486,408.147502452134,-0.00021601543279181,0.224973737591414
"withheld_202002_forest_FALSE","Q58","Q58R15","(1) Agnostic",35,27.4290368556975,-0.000682291045948994,0
"withheld_202002_forest_FALSE","Q58","Q58R16","(0) NO TO: None",491,406.502082720398,-0.000190281988512464,0.219339312485211
"withheld_202002_forest_FALSE","Q58","Q58R16","(1) None",30,29.074456587434,-0.0010156929642843,0.0915092517570562
"withheld_202002_forest_FALSE","Q58","Q58R17","(0) NO TO: Other (SPECIFY)",507,424.279240116476,-0.000202230828345637,0.216419896222237
"withheld_202002_forest_FALSE","Q58","Q58R17","(1) Other (SPECIFY)",14,11.2972991913556,-0.00186579138032017,0
"withheld_202002_forest_FALSE","Q1","Q1R1","(0) NO TO: Responding to Coronavirus / COVID-19",367,311.162375688553,0.00486227433809508,0.276559822508149
"withheld_202002_forest_FALSE","Q1","Q1R1","(1) Responding to Coronavirus / COVID-19",154,124.414163619279,-0.00730335373523417,0.0611788246766218
"withheld_202002_forest_FALSE","Q1","Q1R2","(0) NO TO: Lowering the costs of health care",359,306.017488539218,0.00411466012041786,0.262583555470413
"withheld_202002_forest_FALSE","Q1","Q1R2","(1) Lowering the costs of health care",162,129.559050768614,-0.00505438844026429,0.102743601772844
"withheld_202002_forest_FALSE","Q1","Q1R3","(0) NO TO: Improving wages and incomes",394,327.315315321087,0.00385512754394629,0.263658104735172
"withheld_202002_forest_FALSE","Q1","Q1R3","(1) Improving wages and incomes",127,108.261223986745,-0.00607351437319828,0.0680501082044048
"withheld_202002_forest_FALSE","Q1","Q1R4","(0) NO TO: Unemployment / Creating more jobs",435,360.236808598041,0.00188620576249661,0.227584893706895
"withheld_202002_forest_FALSE","Q1","Q1R4","(1) Unemployment / Creating more jobs",86,75.339730709791,-0.000997674876544093,0.155058530085482
"withheld_202002_forest_FALSE","Q1","Q1R5","(0) NO TO: Stopping discrimination against racial/ethnic minorities",405,344.543938428163,0.00444316817394572,0.260020298304997
"withheld_202002_forest_FALSE","Q1","Q1R5","(1) Stopping discrimination against racial/ethnic minorities",116,91.0326008796685,-0.0101782269768216,0.044798303094883
"withheld_202002_forest_FALSE","Q1","Q1R6","(0) NO TO: Criminal justice and police reform",450,379.456739395856,0.00237973242565264,0.236045151878393
"withheld_202002_forest_FALSE","Q1","Q1R6","(1) Criminal justice and police reform",71,56.1197999119757,-0.00532235181941105,0.0730152284834357
"withheld_202002_forest_FALSE","Q1","Q1R7","(0) NO TO: Protecting immigrant rights",459,389.510136127471,0.00288861232361936,0.237620603623629
"withheld_202002_forest_FALSE","Q1","Q1R7","(1) Protecting immigrant rights",62,46.0664031803605,-0.0113060181765668,0.0241149721742223
"withheld_202002_forest_FALSE","Q1","Q1R8","(0) NO TO: Improving K-12 education and schools",477,399.809842556714,0.00168473290423846,0.218654573994965
"withheld_202002_forest_FALSE","Q1","Q1R8","(1) Improving K-12 education and schools",44,35.7666967511172,-0.00193634346412701,0.174639356136926
"withheld_202002_forest_FALSE","Q1","Q1R9","(0) NO TO: Lowering taxes",437,357.389514550565,0.000264564949805607,0.193791673760152
"withheld_202002_forest_FALSE","Q1","Q1R9","(1) Lowering taxes",84,78.1870247572663,0.00651979596756251,0.312167032339238
"withheld_202002_forest_FALSE","Q1","Q1R10","(0) NO TO: Decrease government spending",472,394.179944455623,-0.00125539815462795,0.155696896007363
"withheld_202002_forest_FALSE","Q1","Q1R10","(1) Decrease government spending",49,41.3965948522091,0.0265521588548855,0.78011077940566
"withheld_202002_forest_FALSE","Q1","Q1R11","(0) NO TO: Combating climate change and pollution",460,386.338225871324,0.00252436178739459,0.233524556232734
"withheld_202002_forest_FALSE","Q1","Q1R11","(1) Combating climate change and pollution",61,49.238313436508,-0.00753359001972021,0.070007697300494
"withheld_202002_forest_FALSE","Q1","Q1R12","(0) NO TO: Creating more affordable housing",487,407.702913075684,0.00173562116707152,0.222316384266466
"withheld_202002_forest_FALSE","Q1","Q1R12","(1) Creating more affordable housing",34,27.8736262321472,-0.00370607029183324,0.108614723462473
"withheld_202002_forest_FALSE","Q1","Q1R13","(0) NO TO: Addressing mass shootings and gun safety policy",457,381.014283552765,0.00269319888384483,0.240678834969163
"withheld_202002_forest_FALSE","Q1","Q1R13","(1) Addressing mass shootings and gun safety policy",64,54.5622557550665,-0.00773118797325056,0.0360038234438334
"withheld_202002_forest_FALSE","Q1","Q1R14","(0) NO TO: Lowering the cost of college",490,411.099377706646,0.00186370874926908,0.225979445727095
"withheld_202002_forest_FALSE","Q1","Q1R14","(1) Lowering the cost of college",31,24.4771616011859,-0.00661242189686123,0.0313154848008873
"withheld_202002_forest_FALSE","Q1","Q1R15","(0) NO TO: Protecting women",488,414.868014797567,0.00190084482986927,0.22438856399583
"withheld_202002_forest_FALSE","Q1","Q1R15","(1) Protecting women",33,20.7085245102644,-0.00889892146630186,0.0277608192935596
"withheld_202002_forest_FALSE","Q1","Q1R16","(0) NO TO: Limiting abortion",506,424.526751905679,0.000663668115388343,0.19796939520745
"withheld_202002_forest_FALSE","Q1","Q1R16","(1) Limiting abortion",15,11.049787402153,0.029192536163567,0.870896336789879
"withheld_202002_forest_FALSE","Q1","Q1R19","(0) NO TO: Border security to control immigration",438,356.096456408499,-0.0087912195638615,0.0398387586856125
"withheld_202002_forest_FALSE","Q1","Q1R19","(1) Border security to control immigration",83,79.4800828993325,0.046990870991376,1
"withheld_202002_forest_FALSE","Q1","Q1R20","(0) NO TO: Combating terrorism",496,410.503768593072,5.35947285040548e-05,0.197016048063292
"withheld_202002_forest_FALSE","Q1","Q1R20","(1) Combating terrorism",25,25.0727707147599,0.0232250099641289,0.510142801416353
"withheld_202002_forest_FALSE","Q1","Q1R21","(0) NO TO: Reducing crime",467,384.349699169396,0.000702601634592913,0.205534961276564
"withheld_202002_forest_FALSE","Q1","Q1R21","(1) Reducing crime",54,51.2268401384354,0.00652531875694866,0.28635814974942
"withheld_202002_forest_FALSE","Q1","Q1R22","(0) NO TO: Eliminating voter suppression",475,401.396025270223,0.00224357713656059,0.231276221581775
"withheld_202002_forest_FALSE","Q1","Q1R22","(1) Eliminating voter suppression",46,34.1805140376089,-0.00866712410967114,0.0243755144125645
"withheld_202002_forest_FALSE","Q1","Q1R23","(0) NO TO: Other",508,425.65411312878,0.00132653154074976,0.215198923358789
"withheld_202002_forest_FALSE","Q1","Q1R23","(1) Other",13,9.9224261790514,0.00399827426026297,0.208237057061828
"withheld_202002_forest_FALSE","Q13","Q13","(1) Voted by absentee ballot using U.S. Mail",164,134.947118908167,-0.000378326562347656,0.0640707925279732
"withheld_202002_forest_FALSE","Q13","Q13","(2) Voted by absentee ballot using ballot drop box",94,69.9055103808637,-0.000220497312229374,0.0921950986364484
"withheld_202002_forest_FALSE","Q13","Q13","(3) Voted early in person",155,133.055582031607,0.000462980459179288,0.973368212224408
"withheld_202002_forest_FALSE","Q13","Q13","(4) Voted in person on Election Day",101,90.1330494582655,0.00012296549035237,0.828671480176374
"withheld_202002_forest_FALSE","Q16","Q16","(1) Yes",34,28.890884011984,-0.000154424392348391,0.0425181860528623
"withheld_202002_forest_FALSE","Q16","Q16","(2) No",77,88.7689474523064,-9.2163647629382e-05,0.284214478035068
"withheld_202002_forest_FALSE","Q16","Q16","Not observed / routed",410,317.916707843541,1.10074143164627e-05,0.800627176692895
"withheld_202002_forest_FALSE","Q20","Q20","(01) No, not active in any groups",105,111.906745910644,7.06376054402431e-05,0.716708096996432
"withheld_202002_forest_FALSE","Q20","Q20","Not observed / routed",410,317.916707843541,-7.59859935375234e-05,0
"withheld_202002_forest_FALSE","Q29","Q29","(1) Very interested in politics",148,114.465039819479,0.000203626438034014,0.965666728692222
"withheld_202002_forest_FALSE","Q29","Q29","(2) Somewhat interested",265,226.509182453155,-0.000120797088490691,0.0523619573706554
"withheld_202002_forest_FALSE","Q29","Q29","(3) Not that interested in politics",81,71.4094392955303,-0.000142717864799272,0.0266799492054414
"withheld_202002_forest_FALSE","Q29","Q29","(4) Not at all interested in politics",27,23.1928777396675,0.00011856372995195,0.940545481028372
"withheld_202002_forest_FALSE","Q30","Q30","(1) During a presidential campaign",185,156.926197186113,6.86944358803777e-05,0.727738174793265
"withheld_202002_forest_FALSE","Q30","Q30","(2) During a state or local campaign",39,34.3951127231121,-0.000377501131218008,0
"withheld_202002_forest_FALSE","Q30","Q30","(3) Something I experienced",97,75.8550362884992,0.000256699162442213,0.982316272531269
"withheld_202002_forest_FALSE","Q30","Q30","(4) A major political event",48,38.0671767592427,-4.64109706200292e-06,0.406965238177358
"withheld_202002_forest_FALSE","Q30","Q30","(5) Other (SPECIFY)",44,35.7306993156672,0.000164204119040878,0.788277677429666
"withheld_202002_forest_FALSE","Q30","Q30","Not observed / routed",108,94.6023170351978,-2.9624906626123e-05,0.358420102271165
"withheld_202002_forest_FALSE","Q31","Q31","(1) The system is not responsive to people like me",16,13.3019246459006,-0.000413672041340761,0
"withheld_202002_forest_FALSE","Q31","Q31","(2) Politics are too complicated",18,14.9068038463592,-0.000410705365440019,0.0571338050277835
"withheld_202002_forest_FALSE","Q31","Q31","(3) I don",61,56.6962557137011,0.00032068524664612,0.97342928257156
"withheld_202002_forest_FALSE","Q31","Q31","Not observed / routed",413,340.974222272634,-4.65801459999723e-05,0.270085939277633
"withheld_202002_forest_FALSE","Q32","Q32R1","(1) 1",197,181.400984287262,-0.000523712819332636,0.251806743833749
"withheld_202002_forest_FALSE","Q32","Q32R1","(2) 2",98,81.6515549123284,1.38144120197714e-05,0.338870362025848
"withheld_202002_forest_FALSE","Q32","Q32R1","(3) 3",57,38.9350235462186,0.000101593948623702,0.342167091382357
"withheld_202002_forest_FALSE","Q32","Q32R1","(4) 4",40,32.1658743470907,0.000357257883331659,0.591485432207078
"withheld_202002_forest_FALSE","Q32","Q32R1","(5) 5",49,34.6461044549941,0.00219771861058081,0.958083098003852
"withheld_202002_forest_FALSE","Q32","Q32R1","(6) 6",16,13.741565823555,0.000385029730505335,0.771189071030737
"withheld_202002_forest_FALSE","Q32","Q32R1","(7) 7",18,16.1235012263058,-9.23028530980638e-05,0.546349895479918
"withheld_202002_forest_FALSE","Q32","Q32R1","(8) 8",20,16.1320055127143,0.000518344336152748,0.403186146871427
"withheld_202002_forest_FALSE","Q32","Q32R1","(9) 9",16,14.1387227177619,0.000531667886660081,0.60868572089594
"withheld_202002_forest_FALSE","Q32","Q32R1","Not observed / routed",10,6.641202479601,-0.0013848783408741,0.698120043262805
"withheld_202002_forest_FALSE","Q32","Q32R2","(1) 1",103,82.3939696997404,-0.000245091214664717,0.379231828588473
"withheld_202002_forest_FALSE","Q32","Q32R2","(2) 2",124,105.508464619517,-0.000649673805165339,0.166862383224437
"withheld_202002_forest_FALSE","Q32","Q32R2","(3) 3",61,51.3736741840836,0.00024916686374974,0.426674747397133
"withheld_202002_forest_FALSE","Q32","Q32R2","(4) 4",52,42.9346051812171,-0.00031643775012369,0.443721410617734
"withheld_202002_forest_FALSE","Q32","Q32R2","(5) 5",32,27.2972213029863,9.57391505944083e-07,0.408824277005364
"withheld_202002_forest_FALSE","Q32","Q32R2","(6) 6",41,36.6304058283567,0.00144112713751079,0.844481372545258
"withheld_202002_forest_FALSE","Q32","Q32R2","(7) 7",27,15.553983286023,0.00027213995608858,0.499407786463293
"withheld_202002_forest_FALSE","Q32","Q32R2","(8) 8",26,22.4670870900154,0.000487149987094841,0.790586507563733
"withheld_202002_forest_FALSE","Q32","Q32R2","(9) 9",43,42.0029640793801,-0.000242451957338088,0.266215256823661
"withheld_202002_forest_FALSE","Q32","Q32R2","Not observed / routed",12,9.4141640365123,0.00424002467340785,1
"withheld_202002_forest_FALSE","Q32","Q32R3","(1) 1",23,22.7114683687687,0.000393985976106553,0.577134023156109
"withheld_202002_forest_FALSE","Q32","Q32R3","(2) 2",23,21.4691905081272,-0.000465395192443402,0.244081001946268
"withheld_202002_forest_FALSE","Q32","Q32R3","(3) 3",43,32.6308000981809,9.42167925950867e-05,0.381459341893563
"withheld_202002_forest_FALSE","Q32","Q32R3","(4) 4",32,28.3122405409815,0.000701241916491082,0.518680585807711
"withheld_202002_forest_FALSE","Q32","Q32R3","(5) 5",39,34.3421832919119,1.22041252347984e-05,0.360779747682085
"withheld_202002_forest_FALSE","Q32","Q32R3","(6) 6",40,27.0587358623743,-0.000665423435495469,0.208656359521131
"withheld_202002_forest_FALSE","Q32","Q32R3","(7) 7",75,65.0023789852854,2.72672599940542e-05,0.428581140727335
"withheld_202002_forest_FALSE","Q32","Q32R3","(8) 8",95,81.0811643302438,-3.8039026448206e-05,0.398517578494706
"withheld_202002_forest_FALSE","Q32","Q32R3","(9) 9",111,90.9898278266188,-0.000138783069079991,0.373538326320365
"withheld_202002_forest_FALSE","Q32","Q32R3","Not observed / routed",40,31.9785494953394,0.000557920145219287,0.636888386650692
"withheld_202002_forest_FALSE","Q32","Q32R4","(1) 1",23,19.1921797394753,0.000912134903297903,0.66343549078936
"withheld_202002_forest_FALSE","Q32","Q32R4","(2) 2",34,26.7485237121581,0.00103748968652337,0.794085448943342
"withheld_202002_forest_FALSE","Q32","Q32R4","(3) 3",32,26.003359943628,-6.70626764219141e-05,0.451561273898554
"withheld_202002_forest_FALSE","Q32","Q32R4","(4) 4",40,30.3271640986207,-0.000977814009256035,0.148898060178781
"withheld_202002_forest_FALSE","Q32","Q32R4","(5) 5",39,34.0958549082278,-0.000402424696717791,0.419910408310034
"withheld_202002_forest_FALSE","Q32","Q32R4","(6) 6",35,25.7614775300023,0.000201271319934103,0.402366640214529
"withheld_202002_forest_FALSE","Q32","Q32R4","(7) 7",83,76.102347642183,-0.000257414011957784,0.281849350650278
"withheld_202002_forest_FALSE","Q32","Q32R4","(8) 8",112,97.7957434803246,1.77286891818783e-05,0.430001279747008
"withheld_202002_forest_FALSE","Q32","Q32R4","(9) 9",85,69.2575722187756,-8.22874232161083e-05,0.345999937977073
"withheld_202002_forest_FALSE","Q32","Q32R4","Not observed / routed",38,30.2923160344365,0.000872560530639622,0.517073398674241
"withheld_202002_forest_FALSE","Q32","Q32R5","(1) 1",26,17.8006879389284,0.00351470881074035,1
"withheld_202002_forest_FALSE","Q32","Q32R5","(2) 2",50,42.4812490791084,0.000184137811183716,0.43558296285239
"withheld_202002_forest_FALSE","Q32","Q32R5","(3) 3",91,80.2253941893576,7.7586360421768e-06,0.413854389641938
"withheld_202002_forest_FALSE","Q32","Q32R5","(4) 4",86,76.4688846170899,0.000169093668317575,0.462724763955296
"withheld_202002_forest_FALSE","Q32","Q32R5","(5) 5",99,81.6889681816102,-0.000446923927638438,0.30430143242285
"withheld_202002_forest_FALSE","Q32","Q32R5","(6) 6",74,62.912947759032,-0.000487560407564223,0.28795698002556
"withheld_202002_forest_FALSE","Q32","Q32R5","(7) 7",42,31.6928959786893,0.000105690745301694,0.514531807443773
"withheld_202002_forest_FALSE","Q32","Q32R5","(8) 8",28,20.7815928161143,-0.000695244976576901,0.138214695172363
"withheld_202002_forest_FALSE","Q32","Q32R5","(9) 9",10,8.0808660686014,-0.000235953158464643,0.499988484185865
"withheld_202002_forest_FALSE","Q32","Q32R5","Not observed / routed",15,13.4430526793004,0.0003309032873228,0.517564258974561
"withheld_202002_forest_FALSE","Q32","Q32R6","(1) 1",68,47.0038655400271,1.76845901729262e-05,0.349152009467788
"withheld_202002_forest_FALSE","Q32","Q32R6","(2) 2",83,65.4830618798731,0.000197156080143546,0.474267304784655
"withheld_202002_forest_FALSE","Q32","Q32R6","(3) 3",108,95.8888435214759,-0.000444120843019547,0.290860636725215
"withheld_202002_forest_FALSE","Q32","Q32R6","(4) 4",69,61.1598302572964,0.000619002420911323,0.51284396496586
"withheld_202002_forest_FALSE","Q32","Q32R6","(5) 5",61,56.1922904551029,0.000204369629022417,0.518872394674433
"withheld_202002_forest_FALSE","Q32","Q32R6","(6) 6",55,48.3374503254887,-0.000268659370737779,0.318109571902943
"withheld_202002_forest_FALSE","Q32","Q32R6","(7) 7",28,23.9345242083074,0.000374744356342731,0.474241495116923
"withheld_202002_forest_FALSE","Q32","Q32R6","(8) 8",18,11.8607271909715,0.00109052032408808,0.615255226768156
"withheld_202002_forest_FALSE","Q32","Q32R6","(9) 9",16,11.4415429830552,-4.4142239310037e-05,0.455493650101376
"withheld_202002_forest_FALSE","Q32","Q32R6","Not observed / routed",15,14.2744029462337,-0.00145084484609028,0.20494466032609
"withheld_202002_forest_FALSE","Q32","Q32R7","(1) 1",21,18.6810462176799,0.000197750509701038,0.450763651712394
"withheld_202002_forest_FALSE","Q32","Q32R7","(2) 2",15,12.9536586105823,-4.3452940974057e-05,0.665467246873406
